Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
00f3d2cc-93ea-40f0-9b88-b159b07a49cb.jpg,normal-cecum,0.15000000000000002,2.3901251738525735,2.253592953175707,2.3783031988873438,0.977051282051282,0.8980112353232761,0.9158125850275958,0.8972462840019966,0.061111111111111116,0.44993045897079276,0.39916550764951325,0.44923504867872055,0.7069262084240127,0.9401688103310628,0.8887061357526476,0.9381503883023974,0.7834944058641974,0.7571255375163698,0.7704868774756062,0.7559375852337024,0.885152193616554,0.8701296096078847,0.877773819087586,0.8694467121300202,0.9316147914673271,-0.09257146697282088,-0.019714190170228123,-0.08957785272102016
01c49663-9674-44ae-b61e-05243a30e4ab.jpg,normal-cecum,0.15000000000000002,2.0785813630041723,1.9420491423273065,2.066759388038943,0.977051282051282,0.9046345123528199,0.9224358620571392,0.90386956103154,0.061111111111111116,0.39707927677329635,0.3463143254520167,0.3963838664812239,0.7136261603670465,0.9351895472276193,0.8868965898766004,0.936478068381482,0.7740731095679012,0.7523969409684679,0.7657318443751074,0.7512089886858002,0.8798142471953391,0.8674081743726352,0.8750610517987345,0.8667231326587518,0.9182146906441224,-0.13720748011657868,-0.049858279688719004,-0.13373305595745344
01e023db-5c76-4c28-91ab-06e36cd31495.jpg,normal-cecum,0.15000000000000002,2.807371349095967,2.670839128419101,2.7955493741307373,0.977051282051282,0.8921435348641592,0.9099448845684789,0.8913785835428795,0.061111111111111116,0.4916550764951322,0.4408901251738526,0.49095966620305986,0.7464431017919395,0.9980304988447033,0.9533053748833973,0.9975541011542042,0.7713184799382716,0.7474826437584268,0.7607166369094253,0.7463014618123999,0.8782473910796841,0.8645707858575993,0.8721907113180152,0.863887412694733,0.9401786332479402,-0.12202838524777349,-0.05796143526975724,-0.11946966577960035
02dcedf1-c0bd-4ef4-b072-ea8f11da6a1d.jpg,normal-cecum,0.15000000000000002,1358.7072322670379,1358.5707000463603,1358.6954102920724,0.9770512820512821,0.8946421196874086,0.9124434693917276,0.8938771683661288,0.061111111111111116,5.913073713490961,5.862308762169679,5.912378303198889,0.7656639065244064,0.9816443005243617,0.9334241569391002,0.9786572328802124,0.7737220293209875,0.7522944187279121,0.7655693562957359,0.751113236781885,0.8796147050390799,0.8673490754753314,0.8749682030198217,0.8666678930143225,0.9999660588260726,0.6929643930091907,0.6930223080694267,0.6929658282839137
032a3076-c75c-4089-a57c-1b19e5f6589e.jpg,normal-cecum,0.15000000000000002,1495.285813630042,1495.1492814093651,1495.2739916550768,0.9770512820512821,0.8897552065377898,0.9075565562421092,0.8889902552165101,0.061111111111111116,6.5278164116828945,6.477051460361615,6.527121001390821,0.7684524732058835,1.0078087929613067,0.9579434938232108,1.005437130964363,0.7735677083333332,0.7498348521455201,0.7631226855926593,0.7486546373904418,0.8795269798780099,0.8659300503767727,0.8735689357988065,0.865248309672109,0.9999497300939832,0.4995498951040406,0.49964069108428694,0.49955158155323515
032e1815-45bd-4a82-bbb7-98aedc04c96e.jpg,normal-cecum,0.15000000000000002,1190.7322670375522,1190.595734816875,1190.7204450625868,0.9770512820512821,0.8926207700427032,0.9104221197470225,0.8918558187214236,0.061111111111111116,5.184283727399166,5.133518776077885,5.183588317107093,0.7686507844398649,0.9825162422744376,0.9430878747359838,0.9792010384450032,0.7688377700617284,0.7498948179843354,0.7631307455172307,0.7487175048021031,0.8768339466864455,0.8659646747901069,0.8735735490027332,0.8652846380250276,0.999936006141725,0.49268508118487975,0.49278968928114725,0.4926876035642859
03adaef7-3900-4624-9ffa-6df25d1ee70c.jpg,normal-cecum,0.15000000000000002,1663.3581363004173,1663.2216040797402,1663.3463143254519,0.9770512820512821,0.897356300614029,0.9151576503183484,0.8965913492927494,0.06111111111111112,7.148122392211405,7.097357440890125,7.147426981919333,0.7973417474382215,1.00563683603691,0.9479068966496238,1.0015364703491179,0.7616734182098768,0.7498648350649278,0.7631739467129371,0.7486836531189005,0.87273903213382,0.8659473627564945,0.8735982753605556,0.8652650767937538,0.9999702508513407,0.6705420081392194,0.6705981113652447,0.6705430596611869
046ea931-dfd4-477b-8d9d-f6e892681166.jpg,normal-cecum,0.15000000000000002,2221.4415855354664,2221.3050533147893,2221.4297635605003,0.977051282051282,0.8959505525873395,0.913751902291659,0.89518560126606,0.061111111111111116,9.226008344923507,9.175243393602226,9.225312934631432,0.766138740859577,0.9798819115686892,0.9377802203254095,0.9797611876857835,0.7595476466049383,0.7475252001601669,0.7607646740598744,0.7463430510231912,0.8715203076262413,0.8645953967956149,0.8722182490981683,0.8639114833263829,0.9999713612559847,0.5764259630222232,0.5764891156011132,0.5764265799064844
054e55fd-2656-4b60-92f2-e8d3f6885e69.jpg,normal-cecum,0.15000000000000002,2246.5584144645345,2246.4246638850254,2246.5493741307373,0.9770512820512821,0.8932930769062297,0.9111686876191143,0.8921945803769878,0.061111111111111116,9.234353268428375,9.184051923968475,9.235048678720446,0.9764272488434309,1.2983310287311167,1.2462421194037425,1.2979948781076156,0.6563184799382717,0.6246912242896469,0.634693268286518,0.6235859668330882,0.8101348529339246,0.7903741040100232,0.7966763886839612,0.7896745955348242,0.9999695689612184,0.544828307830752,0.5448983683984499,0.5448283703001003
0a4ef674-6ccd-4b26-a8e0-a8d7e3f2f6be.jpg,normal-cecum,0.15,2186.5695410292074,2186.4357904496987,2186.56050069541,0.9770512820512821,0.8880562565052995,0.9059318672181843,0.8869577599760577,0.061111111111111116,9.15924895688456,9.108947612424664,9.159944367176633,1.0333392803137975,1.3236722227404703,1.2703747703089043,1.324934106759277,0.6530931712962962,0.6288617516601833,0.6389402037419972,0.6277429535303437,0.808141801478117,0.7930080400980707,0.7993373529005118,0.7923023119556977,0.9999648270053942,0.4879526281319029,0.4880333309059144,0.48795267352757726
